GPS纬度,GPS经度,谷歌地图纬度,谷歌地图经度,百度纬度,百度经度,地址,邮编,关键词
29.5786975165,103.4643951235,29.5760802723,103.4666428147,29.582194,103.473102,四川省乐山市峨眉山市秀湖大道,-,峨眉山站
30.363797816,114.942998387,30.3611272478,114.948067762,30.367383,114.954528,湖北省鄂州市鄂城区沙杨公路,-,鄂州东站
21.7163600629,108.3722773685,21.7138832108,108.3762953176,21.720131,108.382751,广西壮族自治区防城港市防城区南北大道,-,防城港北站
40.4630805997,124.1292577953,40.4647376953,124.1351801128,40.470383,124.141807,辽宁省丹东市凤城市,-,凤城东站
0,0,0,0,0,0,-,-,富川站
0,0,0,0,0,0,-,-,繁昌西站
29.848291557,107.6858176029,29.8455929381,107.6902110613,29.851283,107.696788,重庆市丰都县S203,-,丰都站
29.7709678599,107.2723123759,29.7683276169,107.2766951054,29.774639,107.28312,重庆市涪陵区,-,涪陵北站
0,0,0,0,0,0,-,-,富宁站
0,0,0,0,0,0,-,-,法启站
0,0,0,0,0,0,-,-,芙蓉南站
0,0,0,0,0,0,-,-,复盛站
42.2966974655,127.2610672808,42.299014922,127.2669842339,42.304666,127.27362,吉林省白山市抚松县G201(鹤大线),-,抚松站
19.8776523907,109.914607636,19.8754478259,109.9186524072,19.881776,109.925086,海南省澄迈县澄迈县G98(海南环岛高速),-,福山镇站
22.5417195678,114.0516155733,22.5389796239,114.056706406,22.544659,114.063271,广东省深圳市福田区益田路,-,福田站
0,0,0,0,0,0,-,-,富源北站
0,0,0,0,0,0,-,-,抚远站
28.2639717235,116.6118117935,28.2604849267,116.6164788372,28.266573,116.622963,江西省抚州市东乡县站前南路,-,抚州东站
27.9231585186,116.3491250823,27.9200066564,116.3541032622,27.925769,116.36066,江西省抚州市临川区外环路,-,抚州站
28.4726332167,115.3807683772,28.4695258307,115.3861220664,28.475204,115.392737,江西省宜春市高安市,-,高安站
30.4546103695,106.588976775,30.4518220343,106.5927211388,30.45775,106.599221,四川省广安市广安区站前大道西段,-,广安南站
26.2213162176,119.4069174962,26.218269902,119.4118634896,26.224531,119.418319,福建省福州市连江县X195,-,贵安站
39.2881603211,115.9391666435,39.2890529514,115.9450406812,39.295146,115.951541,河北省保定市高碑店市G112(京环线),-,高碑店东站
0,0,0,0,0,0,-,-,恭城站
0,0,0,0,0,0,-,-,贵定北站
30.4928756411,114.6547148103,30.4902687198,114.6598217363,30.495949,114.666442,湖北省鄂州市华容区高新大道辅路,-,葛店南站
26.3547902479,107.1877360167,26.3514351671,107.1919309915,26.357354,107.198427,贵州省黔南布依族苗族自治州贵定县X922,-,贵定县站
31.0116610753,104.2733803209,31.0092934677,104.2757889446,31.015578,104.282209,四川省德阳市广汉市广青公路,-,广汉北站
0,0,0,0,0,0,-,-,革居站
0,0,0,0,0,0,-,-,关岭站
25.3573801337,110.2631318458,25.354515243,110.2676862367,25.360749,110.274158,广西壮族自治区桂林市灵川县西站东路,-,桂林西站
22.7362087957,113.9495953401,22.7332403034,113.954482325,22.739008,113.96105,广东省深圳市宝安区三十八号路,-,光明城站
0,0,0,0,0,0,-,-,广宁站
0,0,0,0,0,0,-,-,广宁寺站
0,0,0,0,0,0,-,-,广南县站
23.318963607,110.1118161965,23.3165103421,110.1164349604,23.322277,110.123006,广西壮族自治区贵港市桂平市,-,桂平站
45.1012841787,125.7144689294,45.1033364737,125.7209545108,45.109274,125.727475,吉林省松原市扶余市S301,-,弓棚子站
0,0,0,0,0,0,-,-,光山站
26.4657596373,118.6610315553,26.4622925016,118.6656449548,26.468548,118.672104,福建省宁德市古田县S202,-,古田北站
0,0,0,0,0,0,-,-,广通北站
0,0,0,0,0,0,-,-,高台南站
0,0,0,0,0,0,-,-,古田会址站
26.6236056651,106.6720519608,26.6200042939,106.6757104939,26.62631,106.682134,贵州省贵阳市乌当区贵北大道,-,贵阳北站
0,0,0,0,0,0,-,-,高邑西站
25.0597539665,118.708994526,25.0569257415,118.7136079255,25.062847,118.720123,福建省泉州市惠安县聚龙大道,-,惠安站
35.7061676038,114.2941647895,35.7060804766,114.3000817426,35.711763,114.3067,河南省鹤壁市浚县广场北路,-,鹤壁东站
0,0,0,0,0,0,-,-,寒葱沟站
0,0,0,0,0,0,-,-,珲春站
36.6200760429,114.5534995203,36.6201190982,114.559180439,36.626044,114.565714,河北省邯郸市邯郸县秦皇大街,-,邯郸东站
22.8468867754,114.7899191393,22.8440838141,114.7945808186,22.849833,114.801144,广东省惠州市惠东县车站路,-,惠东站
0,0,0,0,0,0,-,-,哈达铺站
0,0,0,0,0,0,-,-,海东西站
36.2540348994,111.5751201668,36.2538445505,111.5812356034,36.26009,111.587661,山西省临汾市洪洞县,-,洪洞西站
45.8489358493,126.5293241664,45.850938592,126.5354181453,45.856555,126.542043,黑龙江省哈尔滨市呼兰区G202(爱大线),-,哈尔滨北站
32.0654202185,117.2474305682,32.0633609443,117.2529290967,32.069611,117.259393,安徽省合肥市长丰县稽山路,-,合肥北城站
31.800551705,117.2847566067,31.7985729998,117.2902712284,31.80424,117.296881,安徽省合肥市包河区G3(京台高速),-,合肥南站
30.4886572765,114.9381986159,30.4860131053,114.9432787198,30.49227,114.949738,湖北省黄冈市黄州区G106(路口大道),-,黄冈站
30.5100912878,114.9801562319,30.5075400959,114.9853436241,30.513648,114.991867,湖北省黄冈市黄州区Y105(新华路),-,黄冈东站
29.9361290598,114.368517273,29.9337489847,114.3739889794,29.939993,114.380445,湖北省咸宁市咸安区S317,-,横沟桥东站
30.5067722735,114.8833428741,30.5041147805,114.8883961559,30.509786,114.895008,湖北省黄冈市黄州区S112(阳风线),-,黄冈西站
0,0,0,0,0,0,-,-,洪河站
27.5157981039,109.9884892955,27.5124488208,109.9931241527,27.518228,109.99972,湖南省怀化市鹤城区怀化绕城高速,-,怀化南站
0,0,0,0,0,0,-,-,黄河景区站
0,0,0,0,0,0,-,-,花湖站
23.0324200257,114.3610611974,23.0298579535,114.3660071908,23.036199,114.372453,广东省惠州市惠城区仲恺大道167号,-,惠环站
0,0,0,0,0,0,-,-,后湖站
0,0,0,0,0,0,-,-,怀集站
0,0,0,0,0,0,-,-,河口北站
0,0,0,0,0,0,-,-,黄流站
35.5822486916,109.3817584009,35.5821439819,109.3871925564,35.587831,109.393805,陕西省延安市黄陵县,-,黄陵南站
22.815110615,115.1202391725,22.8124998764,115.1251637083,22.818257,115.131731,广东省汕尾市海丰县G324(福昆线),-,鲘门站
22.8644010211,113.6683278114,22.8615144443,113.6734401018,22.867431,113.679965,广东省东莞市东莞市北河路,-,虎门站
35.6021112034,111.2821082345,35.6018931125,111.2882129422,35.607643,111.294789,山西省临汾市侯马市G108(京昆线),-,侯马西站
26.7190710107,112.7197696588,26.715616232,112.7251823566,26.721375,112.73174,湖南省衡阳市衡南县向阳路,-,衡南站
32.6480916905,117.1451441163,32.646203672,117.1508196706,32.652094,117.157357,安徽省淮南市大通区站前路,-,淮南东站
21.6256427879,109.1840316362,21.6231344686,109.1882695264,21.629352,109.194744,广西壮族自治区北海市合浦县还珠南路,-,合浦站
32.0561470964,116.1374898923,32.0542330819,116.1429079545,32.060482,116.149353,安徽省六安市霍邱县G35(济广高速),-,霍邱站
0,0,0,0,0,0,-,-,怀仁东站
0,0,0,0,0,0,-,-,华容东站
0,0,0,0,0,0,-,-,华容南站
30.2140308568,115.0029048619,30.2114906308,115.0081405339,30.217255,115.014714,湖北省黄石市下陆区伍家洪大道,-,黄石北站
29.8158685384,118.268193406,29.8133785501,118.2733056964,29.819137,118.279883,安徽省黄山市徽州区梅林大道,-,黄山北站
30.0207949135,114.3653926056,30.0184121097,114.3708750408,30.024663,114.37734,湖北省咸宁市咸安区G107(京深线),-,贺胜桥东站
0,0,0,0,0,0,-,-,和硕站
0,0,0,0,0,0,-,-,花山南站
0,0,0,0,0,0,-,-,荷塘站
0,0,0,0,0,0,-,-,合阳北站
37.068928305,120.9561789888,37.0694248144,120.960942592,37.075793,120.967353,山东省烟台市海阳市G204(烟沪线),-,海阳北站
0,0,0,0,0,0,-,-,槐荫站
0,0,0,0,0,0,-,-,花园口站
36.5642543767,111.8310642791,36.5642716122,111.837351377,36.570586,111.843713,山西省临汾市霍州市,-,霍州东站
22.7870832327,114.4875748178,22.7843235477,114.4923437854,22.790553,114.498775,广东省惠州市惠阳区大埔东路,-,惠州南站
0,0,0,0,0,0,-,-,泾川站
30.2938064105,118.5252472217,30.2912636211,118.5302361305,30.297344,118.536709,安徽省宣城市旌德县华翔路,-,旌德站
0,0,0,0,0,0,-,-,尖峰站
0,0,0,0,0,0,-,-,蛟河西站
39.0647975893,117.4218911978,39.0659264032,117.4284411522,39.071697,117.435013,天津市东丽区,-,军粮城北站
26.6992587744,117.475148654,26.6959471657,117.4803306818,26.702278,117.486752,福建省三明市将乐县S204,-,将乐站
34.776167328,113.843448378,34.7750746189,113.8494189753,34.781164,113.855859,河南省郑州市中牟县郑开大道,-,贾鲁河站
0,0,0,0,0,0,-,-,九郎山站
36.403533967,120.3884931472,36.4039052958,120.3936590818,36.409825,120.400214,山东省青岛市即墨市黄河一路,-,即墨北站
0,0,0,0,0,0,-,-,建宁县北站
31.9385505152,118.8937622063,31.9363608526,118.8987672083,31.942621,118.905227,江苏省南京市江宁区站前路,-,江宁站
0,0,0,0,0,0,-,-,江宁西站
0,0,0,0,0,0,-,-,建瓯西站
39.7005610778,98.5347523535,39.7012792383,98.535272702,39.707529,98.541656,甘肃省酒泉市肃州区G30(连霍高速),-,酒泉南站
31.8350452854,118.974230091,31.832989963,118.9793692035,31.838668,118.986005,江苏省镇江市句容市空港大道,-,句容西站
23.6607807753,102.8714035373,23.6579407409,102.8727446418,23.66392,102.879266,云南省红河哈尼族彝族自治州建水县羊街农场段,-,建水站
33.2692705593,115.3721455959,33.2677590469,115.3779123453,33.273432,115.384548,安徽省阜阳市界首市机械二路,-,界首市站
30.0736195262,118.5670735455,30.0709782085,118.5719390727,30.077223,118.57836,安徽省宣城市绩溪县S215(徽山大道),-,绩溪北站
37.0536985011,111.9810144517,37.0540495747,111.9873444651,37.06013,111.993831,山西省晋中市介休市东站连接线,-,介休东站
30.6615406936,118.3814619092,30.6593443854,118.3867995051,30.665008,118.393395,安徽省宣城市泾县,-,泾县站
23.1501273697,106.3877912562,23.1475920569,106.3914551538,23.153347,106.397999,广西壮族自治区百色市靖西县S210,-,靖西站
28.3406505935,116.230042647,28.3373643982,116.2349457251,28.343116,116.241526,江西省南昌市进贤县G60(沪昆高速),-,进贤南站
39.7167362922,98.3087407081,39.7175987844,98.3093844383,39.723589,98.315884,甘肃省嘉峪关市嘉峪关市,-,嘉峪关南站
30.3565483238,104.5157207677,30.3538728536,104.5182044932,30.360148,104.524612,四川省资阳市简阳市Y183(简三路),-,简阳南站
30.6529901635,114.2374329969,30.6505675112,114.2428671524,30.656893,114.249285,湖北省武汉市东西湖区金银潭大道,-,金银潭站
0,0,0,0,0,0,-,-,靖宇站
0,0,0,0,0,0,-,-,金月湾站
28.679854122,120.0507186366,28.6768514738,120.055369587,28.682517,120.061966,浙江省丽水市缙云县大桥北路,-,缙云西站
37.6857113503,112.6362009856,37.6862335571,112.6424612614,37.692181,112.649,山西省晋中市榆次区,-,晋中站
34.8406568948,114.2553815624,34.8397587087,114.2611965915,34.84584,114.267694,河南省开封市开封市G30(连霍高速),-,开封北站
26.5183538236,107.8840185199,26.5147153916,107.8880525623,26.521026,107.894467,贵州省黔东南苗族侗族自治州凯里市金汇大道,-,凯里南站
0,0,0,0,0,0,-,-,库伦站
24.8735668958,102.8611257104,24.870461997,102.8625097303,24.876596,102.868997,云南省昆明市呈贡区白龙潭村线,-,昆明南站
23.0674510459,115.9918626118,23.0647266729,115.9964223671,23.070496,116.003014,广东省揭阳市惠来县文化路,-,葵潭站
0,0,0,0,0,0,-,-,开阳站
23.1375292175,107.702636579,23.1347668006,107.7066545281,23.140453,107.71321,广西壮族自治区南宁市隆安县,-,隆安东站
23.7532838297,109.2402213343,23.7506374551,109.2445182331,23.756412,109.25107,广西壮族自治区来宾市兴宾区东环大道辅路,-,来宾北站
33.4577834012,117.516985437,33.4562170047,117.5226341692,33.461937,117.529181,安徽省宿州市灵璧县S201,-,灵璧站
0,0,0,0,0,0,-,-,绿博园站
29.4683203201,105.2873506341,29.4655881377,105.2906926665,29.47129,105.297277,四川省内江市隆昌县永界路,-,隆昌北站
0,0,0,0,0,0,-,-,临城站
0,0,0,0,0,0,-,-,罗城站
0,0,0,0,0,0,-,-,陵城站
0,0,0,0,0,0,-,-,老城镇站
26.546801939,106.7964778596,26.5432796307,106.8002919608,26.549591,106.806731,贵州省贵阳市花溪区机场1号路,-,龙洞堡站
0,0,0,0,0,0,-,-,乐都南站
27.6674168123,112.007796004,27.6641433749,112.0133428122,27.669831,112.01994,湖南省娄底市娄星区新星南路辅路,-,娄底南站
0,0,0,0,0,0,-,-,乐东站
30.9960099401,103.6218727566,30.9934395096,103.623905871,30.999131,103.630518,四川省成都市都江堰市太平街1号,-,离堆公园站
22.9507683407,115.7284739537,22.948021784,115.7331624551,22.953699,115.739762,广东省汕尾市陆丰市,-,陆丰站
0,0,0,0,0,0,-,-,龙丰站
0,0,0,0,0,0,-,-,禄丰南站
36.1012846877,111.4594050181,36.1013497036,111.4658208621,36.107586,111.472212,山西省临汾市尧都区G5(京昆高速),-,临汾西站
19.8705628213,109.7584480017,19.868549832,109.7626805275,19.874451,109.769196,海南省临高县临高县G98(海南环岛高速),-,临高南站
0,0,0,0,0,0,-,-,滦河站
33.5746209009,113.9575585166,33.5729628215,113.9633199016,33.578897,113.969845,河南省漯河市源汇区长江路辅路,-,漯河西站
31.3063546073,104.5321486033,31.3040446523,104.5346269644,31.310279,104.541034,四川省德阳市罗江县兴安路,-,罗江东站
0,0,0,0,0,0,-,-,柳江站
0,0,0,0,0,0,-,-,利津南站
34.7708762299,114.8211027256,34.769849488,114.8266656271,34.776081,114.833066,河南省开封市兰考县G30(连霍高速),-,兰考南站
34.896604496,118.0065982779,34.8958521544,118.0123274764,34.901519,118.01894,山东省临沂市苍山县S38(岚曹高速),-,兰陵北站
26.470449404,106.963350638,26.4668622133,106.9671861969,26.472657,106.973744,贵州省黔南布依族苗族自治州龙里县贵龙大道,-,龙里北站
22.9819021201,114.2247532183,22.9791860066,114.2296294743,22.985513,114.236056,广东省惠州市惠城区英山路,-,沥林北站
27.7181174794,113.5722646963,27.7146840785,113.5777095806,27.720344,113.584282,湖南省株洲市醴陵市站前路,-,醴陵东站
0,0,0,0,0,0,-,-,陇南站
30.6437414129,107.7657941909,30.6412123624,107.7703056665,30.647445,107.776748,重庆市梁平县G42(沪蓉高速),-,梁平南站
34.4330500896,108.4146164027,34.4318865335,108.4194872943,34.437562,108.426085,陕西省咸阳市礼泉县,-,礼泉站
36.8796969526,111.9081948417,36.8798170996,111.9143853801,36.885608,111.920978,山西省晋中市灵石县,-,灵石东站
29.6046125863,103.7105464617,29.6018562004,103.712719051,29.607816,103.719212,四川省乐山市市中区至乐路,-,乐山站
0,0,0,0,0,0,-,-,龙市站
31.681549037,119.0911177768,31.6797688266,119.0965519323,31.685431,119.103165,江苏省南京市溧水区站前大道,-,溧水站
0,0,0,0,0,0,-,-,洛湾三江站
36.8231016506,120.5254514426,36.823462374,120.5302794188,36.829102,120.53686,山东省青岛市莱西市G204(烟沪线),-,莱西北站
31.3881845119,119.497933034,31.3862153961,119.5030882396,31.392456,119.509504,江苏省常州市溧阳市燕城大道辅路,-,溧阳站
37.3123740171,116.8392675895,37.3129500173,116.8449485082,37.318863,116.851464,山东省德州市临邑县站前大街,-,临邑站
0,0,0,0,0,0,-,-,柳园南站
0,0,0,0,0,0,-,-,鹿寨北站
31.5603666028,105.9529768401,31.5580719423,105.9566407376,31.564374,105.963055,四川省南充市阆中市S302,-,阆中站
0,0,0,0,0,0,-,-,临泽南站
31.6944175598,118.5354563208,31.6923499965,118.5405364246,31.698596,118.546979,安徽省马鞍山市花山区G4211(宁芜高速),-,马鞍山东站
0,0,0,0,0,0,-,-,毛陈站
0,0,0,0,0,0,-,-,明港东站
0,0,0,0,0,0,-,-,民和南站
0,0,0,0,0,0,-,-,闵集站
0,0,0,0,0,0,-,-,马兰站
0,0,0,0,0,0,-,-,民乐站
24.3389378236,103.4074672614,24.3362007348,103.4095647489,24.342231,103.416037,云南省红河哈尼族彝族自治州弥勒县弥勒服务区,-,弥勒站
0,0,0,0,0,0,-,-,玛纳斯站
37.4229530455,121.6456725144,37.4236304515,121.6504897618,37.429735,121.656963,山东省烟台市牟平区G18(荣乌高速),-,牟平站
26.2964607891,118.8672411165,26.2930270209,118.8718169651,26.29877,118.878392,福建省福州市闽清县G316(福兰线),-,闽清北站
0,0,0,0,0,0,-,-,民权北站
30.068650103,103.8215263668,30.0658970967,103.8236935918,30.07201,103.830145,四川省眉山市东坡区裴城路,-,眉山东站
0,0,0,0,0,0,-,-,庙山站
0,0,0,0,0,0,-,-,岷县站
0,0,0,0,0,0,-,-,门源站
27.9932764618,113.0006292062,27.9899324409,113.006235023,27.99588,113.012798,湖南省长沙市长沙县X050,-,暮云站
23.470583636,103.3002866169,23.4679609232,103.3021319767,23.474142,103.30859,云南省红河哈尼族彝族自治州蒙自市蒙蚂线,-,蒙自北站
34.587963942,113.83185239,34.5867318189,113.8378659026,34.592498,113.84444,河南省郑州市新郑市四港联动大道,-,孟庄站
23.376592204,103.4293832428,23.3740908073,103.4314431793,23.380366,103.437857,云南省红河哈尼族彝族自治州蒙自市Y066(落龙庄公路),-,蒙自站
0,0,0,0,0,0,-,-,南部站
0,0,0,0,0,0,-,-,南曹站
30.8586287033,106.0671986679,30.8563492304,106.0711951593,30.862658,106.077628,四川省南充市顺庆区潆康南路,-,南充北站
0,0,0,0,0,0,-,-,南城站
28.6257199517,115.7875497436,28.6224898556,115.7926137542,28.628819,115.799024,江西省南昌市新建县石钟山路,-,南昌西站
0,0,0,0,0,0,-,-,宁东南站
0,0,0,0,0,0,-,-,宁东站
0,0,0,0,0,0,-,-,南芬北站
0,0,0,0,0,0,-,-,南丰站
0,0,0,0,0,0,-,-,南湖东站
29.6118420451,105.0814331259,29.6093144457,105.0847215142,29.615199,105.091238,四川省内江市东兴区汉安大道,-,内江北站
0,0,0,0,0,0,-,-,南江站
23.1221711955,111.7824817728,23.1194727056,111.7877013515,23.125143,111.79425,广东省云浮市郁南县S368,-,南江口站
0,0,0,0,0,0,-,-,南陵站
29.3330398419,90.2822869287,29.3300376065,90.283869432,29.335884,90.290427,西藏自治区拉萨市尼木县G318(沪聂线),-,尼木站
22.8446885522,108.4101152945,22.8420487278,108.4142190743,22.847738,108.420795,广西壮族自治区南宁市青秀区站北东路,-,南宁东站
22.8908713763,107.9711820089,22.8879605142,107.975071212,22.894031,107.981552,广西壮族自治区南宁市西乡塘区,-,南宁西站
26.5938562949,118.2679949325,26.5904890201,118.2728497308,26.596239,118.279402,福建省南平市延平区X801,-,南平北站
25.1480533701,114.3058599628,25.1452806414,114.3108756937,25.151049,114.317438,广东省韶关市南雄市莲塘路,-,南雄站
26.7727951228,105.37144792,26.7694523185,105.3748811475,26.775696,105.381342,贵州省毕节市纳雍县沿河街,-,纳雍站
0,0,0,0,0,0,-,-,南阳寨站
0,0,0,0,0,0,-,-,普安站
